ACCESS_SCR,BRKS_FVYRS_SCR,BRK_SCR,DIA_SCR,ENVMT_SCR,HEAD_LOSS_SCR,MI_SCR,QUALIT_SCR,RSL_SCR,STANDARD_CONFOR,out=1.0,out=2.0,out=3.0,out=4.0
0.0,10.0,5.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,10.0,5.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,5.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.99744,0.00256,0.0,0.0
15.0,10.0,5.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.9919,0.0081,0.0,0.0
0.0,15.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,5.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,5.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,5.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,5.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,5.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,5.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.99925,0.00075,0.0,0.0
15.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9976,0.0024,0.0,0.0
0.0,5.0,5.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,5.0,5.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.99783,0.00217,0.0,0.0
15.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.99314,0.00686,0.0,0.0
0.0,5.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.9993,0.0007,0.0,0.0
15.0,5.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.99778,0.00222,0.0,0.0
0.0,5.0,5.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,5.0,5.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5.0,5.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.99799,0.00201,0.0,0.0
15.0,5.0,5.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.99364,0.00636,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.99994,5e-05,1e-05,0.0
15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.99984,0.00016,0.0,0.0
0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.99965,0.0,0.00035,0.0
15.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.99988,0.0,0.00012,0.0
0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.99976,0.00014,0.0001,0.0
15.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.99952,0.00045,3e-05,0.0
0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.99992,5e-05,4e-05,0.0
15.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.99984,0.00014,1e-05,0.0
0.0,0.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.99858,0.0,0.00142,0.0
15.0,0.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.99952,0.0,0.00048,0.0
0.0,0.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.99949,0.00013,0.00038,0.0
15.0,0.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.99946,0.00041,0.00013,0.0
0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.99954,0.00026,0.0002,0.0
15.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.9991,0.00083,7e-05,0.0
0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.99224,0.0,0.00776,0.0
15.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.99734,0.0,0.00266,0.0
0.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.99714,0.00075,0.00211,0.0
15.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.9969,0.00238,0.00072,0.0
0.0,10.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.99895,0.00024,0.0008,0.0
15.0,10.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.99896,0.00077,0.00027,0.0
0.0,10.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.96946,0.0,0.03054,0.0
15.0,10.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.98938,0.0,0.01062,0.0
0.0,10.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.99087,0.00069,0.00844,0.0
15.0,10.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.99491,0.0022,0.00289,0.0
0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
15.0,15.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
15.0,15.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.99971,0.0002,8e-05,0.0
15.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.99932,0.00065,3e-05,0.0
0.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.9968,0.0,0.0032,0.0
15.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.99891,0.0,0.00109,0.0
0.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.99855,0.00059,0.00087,0.0
15.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.99784,0.00187,0.0003,0.0
0.0,5.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.99948,0.00019,0.00033,0.0
15.0,5.0,0.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,0.99929,0.0006,0.00011,0.0
0.0,5.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.98722,0.0,0.01278,0.0
15.0,5.0,0.0,0.0,15.0,15.0,10.0,0.0,10.0,0.0,0.99561,0.0,0.00439,0.0
0.0,5.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,0.0,0.99597,0.00054,0.00348,0.0
